DPTO_CCDGO,MPIO_CCDGO,MPIO_CNMBR,MPIO_CDPMP,LLAVE_MUNICIPIO,VERSION,AREA,LATITUD,LONGITUD,TSP16_HOG,STP27_PERS
73,854,VALLE DE SAN JUAN,73854,COLOMBIA - 73854,2018,197846407.7,4.182125647,-75.17148237,1825,4502
73,861,VENADILLO,73861,COLOMBIA - 73861,2018,334632757,4.70988172,-74.92089886,4011,12137
73,870,VILLAHERMOSA,73870,COLOMBIA - 73870,2018,278849941.3,4.965753461,-75.15592969,2950,8530
73,873,VILLARRICA,73873,COLOMBIA - 73873,2018,430463012.3,3.854384097,-74.61896623,1917,5021
13,300,HATILLO DE LOBA,13300,COLOMBIA - 13300,2018,194331014.7,8.983828873,-74.14707389,2608,11770
13,650,SAN FERNANDO,13650,COLOMBIA - 13650,2018,317324988.1,9.091260827,-74.35870609,2881,9776
13,430,MAGANGUÉ,13430,COLOMBIA - 13430,2018,1129962837,9.169512203,-74.74729524,34050,128003
25,307,GIRARDOT,25307,COLOMBIA - 25307,2018,130155346.2,4.338154518,-74.81143922,35119,92903
25,754,SOACHA,25754,COLOMBIA - 25754,2018,187445954.4,4.537599379,-74.22993,210423,645205
25,175,CHÍA,25175,COLOMBIA - 25175,2018,80158040.66,4.865451847,-74.03692251,43642,129613
25,260,EL ROSAL,25260,COLOMBIA - 25260,2018,87212972.55,4.879723016,-74.23802273,7376,21887
25,473,MOSQUERA,25473,COLOMBIA - 25473,2018,105938888.7,4.672714223,-74.23573194,41631,128893
25,740,SIBATÉ,25740,COLOMBIA - 25740,2018,122132672.6,4.465970004,-74.26328963,10819,32803
25,290,FUSAGASUGÁ,25290,COLOMBIA - 25290,2018,193952876.7,4.323534028,-74.38859114,48627,134658
25,662,SAN JUAN DE RIOSECO,25662,COLOMBIA - 25662,2018,314087274,4.841098182,-74.65849301,2806,7547
73,349,HONDA,73349,COLOMBIA - 73349,2018,304886912.3,5.179416561,-74.78303094,8137,23616
5,631,SABANETA,5631,COLOMBIA - 5631,2018,15835319.04,6.138305183,-75.60880599,29595,81797
5,380,LA ESTRELLA,5380,COLOMBIA - 5380,2018,36631794.49,6.137595883,-75.64895499,21998,67881
